10010,"Taylor Roofing Solutions, Inc. and Capitol Roofing Solutions, L.L.C., a single employer",14-CA-211073,Belleville,IL,12/05/2017,,"Region 14, Saint Louis, Missouri",Open,,
10011,"Bannum Place of Saginaw, LLC",07-CA-211090,Saginaw,MI,12/04/2017,,"Region 07, Detroit, Michigan",Open,,
10012,"TESLA, INC.",32-CA-210879,Fernley,NV,12/01/2017,,"Region 32, Oakland, California",Open,,
10013,"Pan American Grain Co., Inc. and Pan American Grain Manufacturing, Co., Inc., a Single Employer",12-CA-210827,Guaynabo,PR,12/01/2017,,"Region 12, Tampa, Florida",Open,,
10014,"Bemis Company, Inc.",18-CA-210936,Centerville,IA,11/30/2017,,"Region 18, Minneapolis, Minnesota",Open,,
10015,"Cesar Chavez Public Charter Schools for Public Policy and Ten Square LLC, Joint Employers",05-CA-210887,Washington,DC,11/30/2017,,"Region 05, Baltimore, Maryland",Open,,
10016,United States Postal Service,16-CA-210792,Houston,TX,11/29/2017,,"Region 16, Fort Worth, Texas",Open,,
10017,United States Postal Service,16-CA-210933,Houston,TX,11/29/2017,,"Region 16, Fort Worth, Texas",Open,,
10018,United States Postal Service,16-CA-210908,Houston,TX,11/29/2017,,"Region 16, Fort Worth, Texas",Open,,
10019,PERKINS  MANAGEMENT SERVICES COMPANY,13-CA-210664,Chicago,IL,11/29/2017,,"Region 13, Chicago, Illinois",Open,,
10020,Arcelor Mittal Steel,25-CA-210658,Chesterton,IN,11/29/2017,,"Region 25, Indianapolis, Indiana",Open,,
10021,"Enright Seeding, Inc.",25-CA-210670,Davenport,IA,11/29/2017,,"Region 25, Indianapolis, Indiana",Open,,
10022,"Wynn Las Vegas, LLC",28-CA-210838,Las Vegas,NV,11/29/2017,,"Region 28, Phoenix, Arizona",Open,,
10023,United Parcel Service,13-CA-210557,Addison,IL,11/27/2017,,"Region 13, Chicago, Illinois",Open,,
10024,Sheffield Barbers LLC,28-CA-210447,Nellis AFB,NV,11/24/2017,,"Region 28, Phoenix, Arizona",Open,,
10025,BAYSTATE FRANKLIN MEDICAL CENTER,01-CA-210329,Greenfield,MA,11/22/2017,,"Region 01, Boston, Massachusetts",Open,,
10026,Neises Construction Corp.,13-CA-210180,Crown Point,IN,11/20/2017,,"Region 13, Chicago, Illinois",Open,,
10027,"BEMIS COMPANY, INC.",18-CA-210170,Centerville,IA,11/20/2017,,"Region 18, Minneapolis, Minnesota",Open,,
10028,Atlanticare Management LLC (d/b/a Putnam Ridge Nursing Home),02-CA-210245,Brewster,NY,11/20/2017,,"Region 02, New York, New York",Open,,
10029,United States Postal Service,16-CA-210053,Lewisville,TX,11/17/2017,,"Region 16, Fort Worth, Texas",Open,,
10030,"United Parcel Service, Inc.",12-CA-210175,Jacksonville,FL,11/17/2017,,"Region 12, Tampa, Florida",Open,,
10031,"General Building Laborer’s Union, Local 66 (HSRE-EB Lynbrook, LLC).",29-CC-210052,Lynbrook,NY,11/17/2017,,"Region 29, Brooklyn, New York",Open,,
10032,"General Building Laborer’s Union, Local 66 (HSRE-EB Lake Success, LLC).",29-CC-210066,Lake Success,NY,11/16/2017,,"Region 29, Brooklyn, New York",Open,,
10033,Blue Blade Steel,22-CA-209997,KENILWORTH,NJ,11/16/2017,,"Region 22, Newark, New Jersey",Open,,
10034,"International Longshoremen's Association Local 1982, AFL-CIO (Midwest Terminals of Toledo International, Inc.)",08-CB-209968,Toledo,OH,11/16/2017,,"Region 08, Cleveland, Ohio",Open,,
10035,North Louisiana Chips Inc,15-CA-209950,West Monroe,LA,11/15/2017,,"Region 15, New Orleans, Louisiana",Open,,
10036,"Napleton 1050, Inc. d/b/a Napleton Cadillac of Libertyville",13-CA-209951,Libertyville,IL,11/15/2017,,"Region 13, Chicago, Illinois",Open,,
10037,Palm Gardens Nursing Home and Rehabilitation Center,29-CA-209764,Brooklyn,NY,11/14/2017,,"Region 29, Brooklyn, New York",Open,,
10038,WHITNEY MUSEUM OF AMERICAN ART,02-CA-209881,NEW YORK,NY,11/14/2017,,"Region 02, New York, New York",Open,,
10039,Palm Gardens Center for Nursing and Rehabilitation,29-CA-209691,Brooklyn,NY,11/13/2017,,"Region 29, Brooklyn, New York",Open,,
10040,Sheffield Barbers LLC,28-CA-209734,Las Vegas,NV,11/13/2017,,"Region 28, Phoenix, Arizona",Open,,
10041,"GFR MEdia, LLC",12-CA-209695,GUAYNABO,PR,11/13/2017,,"Region 12, Tampa, Florida",Open,,
10042,"Servicios Legales de Puerto Rico, Inc.",12-CA-209516,San German,PR,11/08/2017,,"Region 12, Tampa, Florida",Open,,
10043,"Bemis Company, Inc.",18-CA-209515,Centerville,IA,11/08/2017,,"Region 18, Minneapolis, Minnesota",Open,,
10044,"International Longshoremen's Association Local 1982, AFL-CIO (Midwest Terminals of Toledo International, Inc.)",08-CB-209375,Toledo,OH,11/07/2017,,"Region 08, Cleveland, Ohio",Open,,
10045,"Lakes & Rivers Transfer, a division of Jack Gray Transport, Inc., and Lakes & Rivers Logistics, Inc., an alter ego",13-CA-209412,Gary,IN,11/07/2017,,"Region 13, Chicago, Illinois",Open,,
10046,JFC International,32-CA-209315,Fremont,CA,11/05/2017,,"Region 32, Oakland, California",Open,,
10047,PACIFIC BELL TELEPHONE COMPANY d/b/a AT&T,32-CA-209363,Antioch,CA,11/03/2017,,"Region 32, Oakland, California",Open,,
10048,United States Postal Service,12-CA-209614,Deerfield Beach,FL,11/03/2017,,"Region 12, Tampa, Florida",Open,,
10049,USPS,02-CA-209292,White Plains,NY,11/02/2017,,"Region 02, New York, New York",Open,,
10050,Arbah Hotel Corp d/b/a Meadowlands View Hotel,22-CA-209158,North Bergen,NJ,11/02/2017,,"Region 22, Newark, New Jersey",Open,,
10051,Rehabilitation Hospital of the Pacific,20-CA-209178,Honolulu,HI,11/02/2017,,"Region 20, San Francisco, California",Open,,
10052,"SMI Imaging, LLC",28-CA-209175,Scottsdale,AZ,11/02/2017,,"Region 28, Phoenix, Arizona",Open,,
10053,United States Postal Service,16-CA-209193,Houston,TX,11/01/2017,,"Region 16, Fort Worth, Texas",Open,,
10054,"Wismettac Asian Foods, Inc.",21-CA-209337,Santa Fe Springs,CA,11/01/2017,,"Region 21, Los Angeles, California",Open,,
10055,"Dex Media Holdings, Inc.",20-CA-209253,San Francisco,CA,11/01/2017,,"Region 20, San Francisco, California",Open,,
10056,ALTA DENA CERTIFIED DAIRY LLC.,21-CA-209079,City Of Industry,CA,11/01/2017,,"Region 21, Los Angeles, California",Open,,
10057,"Keolis Transit Services Las Vegas, LLC d/b/a Keolis Transit America",28-CA-208878,Las Vegas,NV,10/30/2017,,"Region 28, Phoenix, Arizona",Open,,
10058,NY Metro Area Postal Union APWU AFL-CIO (United States Postal Service),22-CB-208873,Kearny,NJ,10/30/2017,,"Region 22, Newark, New Jersey",Open,,
10059,JFC International,32-CA-208976,Fremont,CA,10/30/2017,,"Region 32, Oakland, California",Open,,
10060,GE AVIATION,09-CA-209002,Cincinnati,OH,10/30/2017,,"Region 09, Cincinnati, Ohio",Open,,
10061,"Demza Masonry, LLC",22-CA-208778,WHITE HOUSE,NJ,10/27/2017,,"Region 22, Newark, New Jersey",Open,,
10062,Compass Health LLC,15-CA-208608,Crowley,LA,10/25/2017,,"Region 15, New Orleans, Louisiana",Open,,
10063,"TESLA, INC.",32-CA-208614,Fremont,CA,10/25/2017,,"Region 32, Oakland, California",Open,,
10064,AT&T MOBILITY,09-CA-208668,Scott Depot,WV,10/25/2017,,"Region 09, Cincinnati, Ohio",Open,,
10065,"New Concepts for Living, Inc.",22-CA-208390,Rochelle Park,NJ,10/20/2017,,"Region 22, Newark, New Jersey",Open,,
10066,General Motors LLC,14-CA-208242,Kansas City,KS,10/19/2017,,"Region 14, Saint Louis, Missouri",Open,,
10067,Jack in the Box,32-CA-208206,Pinole,CA,10/18/2017,,"Region 32, Oakland, California",Open,,
10068,Teamsters Union local 104 (Penske Truck Leasing),28-CB-208214,Phoenix,AZ,10/17/2017,,"Region 28, Phoenix, Arizona",Open,,
10069,"Wismettac Asian Foods, Inc.",21-CA-208128,Santa Fe Springs,CA,10/16/2017,,"Region 21, Los Angeles, California",Open,,
10070,"Model Dairy, LLC",32-CA-208032,Reno,NV,10/13/2017,,"Region 32, Oakland, California",Open,,
10071,"Bemis Company, Inc.",18-CA-207874,Centerville,IA,10/12/2017,,"Region 18, Minneapolis, Minnesota",Open,,
10072,"Laborers' International Union of North America, Local Union No. 91 (Scrufari Construction, Inc.)",03-CB-207801,Niagara Falls,NY,10/12/2017,,"Region 03, Buffalo, New York",Open,,
10073,UNITED PARCEL SERVICE,22-CA-207884,Secaucus,NJ,10/12/2017,,"Region 22, Newark, New Jersey",Open,,
10074,PACIFIC BELL TELEPHONE COMPANY d/b/a AT&T,32-CA-207857,Antioch,CA,10/12/2017,,"Region 32, Oakland, California",Open,,
10075,"District Council 37, AFSCME, AFL-CIO",02-CA-207558,New York,NY,10/06/2017,,"Region 02, New York, New York",Open,,
10076,"International Longshoremen's Association Local 1982, AFL-CIO (Midwest Terminals of Toledo International, Inc.)",08-CB-207497,Toledo,OH,10/06/2017,,"Region 08, Cleveland, Ohio",Open,,
10077,"Bannum Place of Saginaw, LLC",07-CA-207685,Saginaw,MI,10/06/2017,,"Region 07, Detroit, Michigan",Open,,
10078,United Parcel Service,19-CA-207369,Portland,OR,10/04/2017,,"Region 19, Seattle, Washington",Open,,
10079,"Wismettac Asian Foods, Inc.",21-CA-207463,Santa Fe Springs,CA,10/04/2017,,"Region 21, Los Angeles, California",Open,,
10080,Ride Right LLC,32-CA-207438,Reno,NV,10/03/2017,,"Region 32, Oakland, California",Open,,
10081,"Constellus a/k/a Triple Canopy, Inc.",04-UC-207361,Philadelphia,PA,10/02/2017,,"Region 04, Philadelphia, Pennsylvania",Open,,
10082,"Cadillac of Naperville, Inc.",13-CA-207245,Naperville,IL,10/02/2017,,"Region 13, Chicago, Illinois",Open,,
10083,Teamsters Local Union 177 (United Parcel Service),22-CB-207311,Secaucus,NJ,10/02/2017,,"Region 22, Newark, New Jersey",Open,,
10084,"Total Transit Enterprises, L.L.C.",28-CA-207052,Glendale,AZ,09/28/2017,,"Region 28, Phoenix, Arizona",Open,,
10085,"Orthotic Liquidation Company f/k/a PAL Health Technologies, Inc.",25-CA-206907,Pekin,IL,09/27/2017,,"Region 25, Indianapolis, Indiana",Open,,
10086,United States Postal Service,16-CA-207048,Longview,TX,09/27/2017,,"Region 16, Fort Worth, Texas",Open,,
10087,"DISTRICT COUNCIL 37, AFSME",02-CA-206886,NEW YORK,NY,09/25/2017,,"Region 02, New York, New York",Open,,
10088,"Chauffeurs, Teamsters and Helpers Local Union No 301 (Sunset Cartage, Inc.)",25-CB-206751,McHenry,IL,09/25/2017,,"Region 25, Indianapolis, Indiana",Open,,
10089,"Chauffeurs, Teamsters and Helpers, Local No. 301 (Tonyan Bros. Inc.)",25-CB-206776,McHenry,IL,09/25/2017,,"Region 25, Indianapolis, Indiana",Open,,
10090,"HUHTAMAKI, INC.",09-CA-206250,Batavia,OH,09/15/2017,,"Region 09, Cincinnati, Ohio",Open,,
10091,"Tri-Messine Construction Company, Inc.",29-CA-206246,Syosset,NY,09/14/2017,,"Region 29, Brooklyn, New York",Open,,
10092,Atlanticare Management LLC (d/b/a Putnam Ridge Nursing Home),02-CA-206253,Brewster,NY,09/14/2017,,"Region 02, New York, New York",Open,,
10093,Hilton Resorts Corporation d/b/a Elara,28-CA-206207,Las Vegas,NV,09/14/2017,,"Region 28, Phoenix, Arizona",Open,,
10094,TRW Automotive U.S. LLC - Lebanon TN,10-CA-206002,Lebanon,TN,09/12/2017,,"Region 10, Atlanta, Georgia",Open,,
10095,"BEMIS COMPANY, INC.",18-CA-205927,Centerville,IA,09/11/2017,,"Region 18, Minneapolis, Minnesota",Open,,
10096,"BEMIS COMPANY, INC.",18-CA-205920,Centerville,IA,09/11/2017,,"Region 18, Minneapolis, Minnesota",Open,,
10097,"New Concepts for Living, Inc.",22-CA-205843,Rochelle Park,NJ,09/08/2017,,"Region 22, Newark, New Jersey",Open,,
10098,United Parcel Service (UPS),22-CA-205849,Secaucus,NJ,09/08/2017,,"Region 22, Newark, New Jersey",Open,,
10099,Sheffield Barbers LLC,28-CA-205735,Las Vegas,NV,09/06/2017,,"Region 28, Phoenix, Arizona",Open,,
10100,Livingston Community Health,32-CA-205510,Livingston,CA,09/01/2017,,"Region 32, Oakland, California",Open,,
10101,"Wynn Las Vegas, LLC",28-CA-205508,Las Vegas,NV,09/01/2017,,"Region 28, Phoenix, Arizona",Open,,
10102,Arbah Hotel Corp. d/b/a Meadowlands View Hotel,22-CA-205422,North Bergen,NJ,08/31/2017,,"Region 22, Newark, New Jersey",Open,,
10103,"Bemis Company, Inc.",18-CA-205446,Centerville,IA,08/31/2017,,"Region 18, Minneapolis, Minnesota",Open,,
10104,"Arbah Hotel Corp., d/b/a Medowlands View Hotel",22-CA-205317,North Bergen,NJ,08/29/2017,,"Region 22, Newark, New Jersey",Open,,
10105,"Koi LV, LLC d/b/a Koi Las Vegas",28-CA-205323,Las Vegas,NV,08/29/2017,,"Region 28, Phoenix, Arizona",Open,,
10106,BAYSTATE FRANKLIN MEDICAL CENTER,01-CA-205215,GREENFIELD,MA,08/29/2017,,"Region 01, Boston, Massachusetts",Open,,
10107,United States Postal Service,15-CA-205187,New Orleans,LA,08/28/2017,,"Region 15, New Orleans, Louisiana",Open,,
10108,"SMI Imaging, LLC",28-CA-205200,Scottsdale,AZ,08/28/2017,,"Region 28, Phoenix, Arizona",Open,,
10109,"Servicios Legales de Puerto Rico, Inc.",12-CA-205447,Cayey,PR,08/28/2017,,"Region 12, Tampa, Florida",Open,,
10110,Saint Xavier University,13-CA-205092,Chicago,IL,08/24/2017,,"Region 13, Chicago, Illinois",Open,,
10111,Volunteers of America Greater New Orleans d/b/a Fresh Food Factor,15-CA-205440,New Orleans,LA,08/24/2017,,"Region 15, New Orleans, Louisiana",Open,,
10112,Kaiser Foundation Hospitals,32-CA-205043,Antioch,CA,08/22/2017,,"Region 32, Oakland, California",Open,,
10113,"Cesar Chavez Public Charter Schools for Public Policy and TenSquare LLC, Joint Employers",05-CA-204862,Washington,DC,08/22/2017,,"Region 05, Baltimore, Maryland",Open,,
10114,"Volvo Group North America, LLC",15-CA-204842,Byhalia,MS,08/22/2017,,"Region 15, New Orleans, Louisiana",Open,,
10115,"United Food and Commercial Workers Union, Local Union No. 21, AFL-CIO, CLC",19-RD-204660,Seattle,WA,08/18/2017,,"Region 19, Seattle, Washington",Open,,
10116,"HEALTHCARE SERVICES GROUP, INC. @ Windsor The Ridge Rehab Center",32-CA-204665,Salinas,CA,08/18/2017,,"Region 32, Oakland, California",Open,,
10117,United Parcel Service (UPS),10-CA-204644,Spartanburg,SC,08/18/2017,,"Region 10, Atlanta, Georgia",Open,,
10118,United States Postal Service,16-CA-204590,Houston,TX,08/17/2017,,"Region 16, Fort Worth, Texas",Open,,
10119,"800 River Road Operating Company, LLC d/b/a CareOne at New Milford",22-CA-204545,New Milford,NJ,08/17/2017,,"Region 22, Newark, New Jersey",Open,,
10120,Tesoro Refining and Marketing Company / Golden Eagle Refinery,32-CA-204634,Martinez,CA,08/17/2017,,"Region 32, Oakland, California",Open,,
10121,"GFR Media, LLC",12-CA-204273,GUAYNABO,PR,08/14/2017,,"Region 12, Tampa, Florida",Open,,
10122,Kaiser Foundation Hospitals,32-CA-204415,Santa Clara,CA,08/14/2017,,"Region 32, Oakland, California",Open,,
10123,"GFR Media, LLC",12-CA-204303,GUAYNABO,PR,08/14/2017,,"Region 12, Tampa, Florida",Open,,
10124,United States Postal Service,16-CA-204348,Houston,TX,08/11/2017,,"Region 16, Fort Worth, Texas",Open,,
10125,Seattle Tunnel Partners,19-CA-204242,Seattle,WA,08/10/2017,,"Region 19, Seattle, Washington",Open,,
10126,United States Postal Service,16-CA-204061,Houston,TX,08/08/2017,,"Region 16, Fort Worth, Texas",Open,,
10127,Ford Motor Company,08-CA-203795,Avon,OH,08/07/2017,,"Region 08, Cleveland, Ohio",Open,,
10128,FCA US LLC,08-CA-203727,Toledo,OH,08/04/2017,,"Region 08, Cleveland, Ohio",Open,,
10129,Amerisafe Services Inc.,14-CA-203562,Wichita,KS,08/02/2017,,"Region 14, Saint Louis, Missouri",Open,,
10130,Lakeland Bus Lines Inc.,22-CA-203785,Dover,NJ,08/02/2017,,"Region 22, Newark, New Jersey",Open,,
10131,U.S. Pipe and Foundry,10-CA-203493,Bessemer,AL,08/01/2017,,"Region 10, Atlanta, Georgia",Open,,
10132,Columbia Sussex Corp. d/b/a Hilton Anchorage,19-CA-203675,Anchorage,AK,08/01/2017,,"Region 19, Seattle, Washington",Open,,
10133,"Healthcare Services Group, Inc. @ Windsor Monterey Care Center",32-CA-203483,Monterey,CA,07/31/2017,,"Region 32, Oakland, California",Open,,
10134,"Healthcare Services Group, Inc. @ Windsor Skyline Care Center",32-CA-203481,Salinas,CA,07/31/2017,,"Region 32, Oakland, California",Open,,
10135,Lion Elastomers,16-CA-203509,Port Neches,TX,07/31/2017,,"Region 16, Fort Worth, Texas",Open,,
10136,United States Postal Service,16-CA-203290,Houston,TX,07/27/2017,,"Region 16, Fort Worth, Texas",Open,,
10137,Apex Linen Service Inc.,28-CA-203269,Las Vegas,NV,07/27/2017,,"Region 28, Phoenix, Arizona",Open,,
10138,Highline Medical Center,19-CA-203536,Seattle,WA,07/27/2017,,"Region 19, Seattle, Washington",Open,,
10139,Arbah Hotel Corp. d/b/a Meadowlands View Hotel,22-CA-203130,Bergen,NJ,07/25/2017,,"Region 22, Newark, New Jersey",Open,,
10140,United States Postal Service,15-CA-203176,Memphis,TN,07/25/2017,,"Region 15, New Orleans, Louisiana",Open,,
10141,Glacier Northwest d/b/a Cal Portland,19-CA-203068,Seattle,WA,07/24/2017,,"Region 19, Seattle, Washington",Open,,
10142,"Laborers' International Union of North America, Local Union No. 91 (Scrufari Construction Co., Inc.)",03-CB-202698,Niagara Falls,NY,07/20/2017,,"Region 03, Buffalo, New York",Open,,
10143,United States Postal Service,16-CA-202838,Houston,TX,07/19/2017,,"Region 16, Fort Worth, Texas",Open,,
10144,Golden Valley Health Centers,32-CA-202782,Merced,CA,07/19/2017,,"Region 32, Oakland, California",Open,,
10145,"BEMIS COMPANY, INC.",18-CA-202617,Centerville,IA,07/18/2017,,"Region 18, Minneapolis, Minnesota",Open,,
10146,"Buddy's Parking Company, LLC",13-CA-202604,Chicago,IL,07/18/2017,,"Region 13, Chicago, Illinois",Open,,
10147,Verizon,10-CA-202480,Hoover,AL,07/17/2017,,"Region 10, Atlanta, Georgia",Open,,
10148,"YP Advertising & Publishing, LLC",20-CA-202395,Gold River,CA,07/13/2017,,"Region 20, San Francisco, California",Open,,
10149,ALLISON TRANSMISSION,25-CA-202387,Indianapolis,IN,07/13/2017,,"Region 25, Indianapolis, Indiana",Open,,
10150,Apex Linen Service Inc,28-CA-202209,Las Vegas,NV,07/11/2017,,"Region 28, Phoenix, Arizona",Open,,
10151,United States Postal Service,28-CA-202085,Phoenix,AZ,07/10/2017,,"Region 28, Phoenix, Arizona",Open,,
10152,The Neil Jones Food Company d/b/a San Benito Foods,32-CA-201971,Hollister,CA,07/07/2017,,"Region 32, Oakland, California",Open,,
10153,Apex Linen Service Inc.,28-CA-202027,Las Vegas,NV,07/07/2017,,"Region 28, Phoenix, Arizona",Open,,
10154,"Stratosphere Gaming, LLC d/b/a Stratosphere Hotel and Casino",28-CA-201923,Las Vegas,NV,07/06/2017,,"Region 28, Phoenix, Arizona",Open,,
10155,Becton Dickinson,32-CA-201836,San Jose,CA,07/05/2017,,"Region 32, Oakland, California",Open,,
10156,Keck Medical Center of USC and USC Kenneth Norris Jr. Cancer Center Hospital,21-CA-201880,Los Angeles,CA,07/05/2017,,"Region 21, Los Angeles, California",Open,,
10157,United States Postal Service,04-CA-201646,Philadelphia,PA,06/30/2017,,"Region 04, Philadelphia, Pennsylvania",Open,,
10158,Bethany College,14-CA-201584,Lindsborg,KS,06/29/2017,,"Region 14, Saint Louis, Missouri",Open,,
10159,UNITED STATES POSTAL SERVICE,09-CA-201576,Cincinnati,OH,06/29/2017,,"Region 09, Cincinnati, Ohio",Open,,
10160,"Valley Hospital Medical Center, Inc., d/b/a Valley Hospital Medical Center",28-CA-201519,Las Vegas,NV,06/28/2017,,"Region 28, Phoenix, Arizona",Open,,
10161,Tootise Roll,13-CA-201558,Chicago,IL,06/28/2017,,"Region 13, Chicago, Illinois",Open,,
10162,"Capitol Transportation, Inc.",12-CA-201424,SAN JUAN,PR,06/27/2017,,"Region 12, Tampa, Florida",Open,,
10163,"JBM JANITORIAL MAINTENANCE, INC., and its alter ego KRC FLOOR MAINTENANCE, INC., and RAFAEL MARTINEZ, INDIVIDUALLY",16-CA-201387,Houston,TX,06/26/2017,,"Region 16, Fort Worth, Texas",Open,,
10164,"Liberty Retirement Community of Lima, Inc., Liberty Healthcare Corp., Liberty Retirement Properties of Lima Ltd., Liberty Villas of Lima, Inc. and Liberty Nursing Properties of Woodland Manor, Ltd., a single employer and Plus Management Services, Inc. d/b/a Baton Rouge Medical & Rehab Center of Lima, Joint Employers",08-CA-201287,Lima,OH,06/26/2017,,"Region 08, Cleveland, Ohio",Open,,
10165,United States Postal Service,16-CA-201207,Coppell,TX,06/21/2017,,"Region 16, Fort Worth, Texas",Open,,
10166,United States Postal Service,22-CA-200858,Little Falls,NJ,06/16/2017,,"Region 22, Newark, New Jersey",Open,,
10167,United Parcel Service,22-CA-200914,SECAUCUS,NJ,06/15/2017,,"Region 22, Newark, New Jersey",Open,,
10168,Caesars Atlantic City,04-CA-200634,Atlantic City,NJ,06/14/2017,,"Region 04, Philadelphia, Pennsylvania",Open,,
10169,Harrah's Atlantic City,04-CA-200661,Atlantic City,NJ,06/13/2017,,"Region 04, Philadelphia, Pennsylvania",Open,,
10170,"TESLA, INC.",32-CA-200530,Fremont,CA,06/12/2017,,"Region 32, Oakland, California",Open,,
10171,"LEGGETT & PLATT, INC.",09-RD-200329,Winchester,KY,06/09/2017,,"Region 09, Cincinnati, Ohio",Open,,
10172,"AT&T Mobility Services, LLC",04-CA-200345,Wilkes-Barre,PA,06/08/2017,,"Region 04, Philadelphia, Pennsylvania",Open,,
10173,"U.S. Borax, Inc.",31-CA-200526,Boron,CA,06/07/2017,,"Region 31, Los Angeles, California",Open,,
10174,United States Postal Service,16-CA-200069,Houston,TX,06/05/2017,,"Region 16, Fort Worth, Texas",Open,,
10175,United States Postal Service,16-CA-200116,Houston,TX,06/05/2017,,"Region 16, Fort Worth, Texas",Open,,
10176,United States Postal Service,16-CA-200104,Houston,TX,06/05/2017,,"Region 16, Fort Worth, Texas",Open,,
10177,United States Postal Service,16-CA-200270,Coppell,TX,06/05/2017,,"Region 16, Fort Worth, Texas",Open,,
10178,United States Postal Service,16-CA-200092,Houston,TX,06/05/2017,,"Region 16, Fort Worth, Texas",Open,,
10179,ADT Security Services,03-CA-199893,Rochester,NY,06/02/2017,,"Region 03, Buffalo, New York",Open,,
10180,"Prospect Chartercare, LLC",01-CA-200126,North Providence,RI,06/02/2017,,"Region 01, Boston, Massachusetts",Open,,
10181,"Keolis Transit Services Las Vegas, LLC d/b/a Keolis Transit America",28-CA-199784,Las Vegas,NV,05/31/2017,,"Region 28, Phoenix, Arizona",Open,,
10182,J.H. Reid General Contractor,22-CA-199736,South Plainfield,NJ,05/30/2017,,"Region 22, Newark, New Jersey",Open,,
10183,KECK MEDICAL CENTER OF USC AND USC KENNETH NORRIS JR. CANCER CENTER HOSPITAL,21-CA-199765,Los Angeles,CA,05/26/2017,,"Region 21, Los Angeles, California",Open,,
10184,"GE APPLIANCES, A HAIER COMPANY",09-CA-199523,Louisville,KY,05/26/2017,,"Region 09, Cincinnati, Ohio",Open,,
10185,Metro South Medical Center,13-CA-199710,Blue Island,IL,05/26/2017,,"Region 13, Chicago, Illinois",Open,,
10186,"Great Lakes Terminal and Transport; and GLS Transport, Inc. as a single employer",13-CA-199539,Summit,IL,05/25/2017,,"Region 13, Chicago, Illinois",Open,,
10187,United States Postal Service,28-CA-199281,Albuquerque,NM,05/22/2017,,"Region 28, Phoenix, Arizona",Open,,
10188,"Capitol Transportation, Inc.",12-CA-199292,SAN JUAN,PR,05/22/2017,,"Region 12, Tampa, Florida",Open,,
10189,United States Postal Service,16-CA-199504,Dallas,TX,05/22/2017,,"Region 16, Fort Worth, Texas",Open,,
10190,United States Postal Service,28-CA-199315,Albuquerque,NM,05/22/2017,,"Region 28, Phoenix, Arizona",Open,,
10191,"Sheffield Barbers, LLC",28-CA-199308,Nellis AFB,NV,05/22/2017,,"Region 28, Phoenix, Arizona",Open,,
10192,UNITED STATES POSTAL SERVICE,09-CA-199139,Cincinnati,OH,05/18/2017,,"Region 09, Cincinnati, Ohio",Open,,
10193,Orchids Paper Products Co.,14-CA-199035,Pryor,OK,05/18/2017,,"Region 14, Saint Louis, Missouri",Open,,
10194,Hilton Resorts Corporation d/b/a Elara,28-CA-199122,Las Vegas,NV,05/18/2017,,"Region 28, Phoenix, Arizona",Open,,
10195,Quality Custom Distribution Services Inc.,21-CA-199045,La Puente,CA,05/17/2017,,"Region 21, Los Angeles, California",Open,,
10196,Baystate Franklin Medical Center,01-CA-199030,Greenfield,MA,05/17/2017,,"Region 01, Boston, Massachusetts",Open,,
10197,DURHAM SCHOOL SERVICES,25-CA-198920,INDIANAPOLIS,IN,05/17/2017,,"Region 25, Indianapolis, Indiana",Open,,
10198,United States Postal Service,28-CA-199042,Albuquerque,NM,05/17/2017,,"Region 28, Phoenix, Arizona",Open,,
10199,"ARDAGH GROUP, GLASS CONTAINERS",25-CA-198810,Dunkirk,IN,05/15/2017,,"Region 25, Indianapolis, Indiana",Open,,
10200,"LONG BEACH CONTAINER TERMINAL, LLC",21-CA-198530,Long Beach,CA,05/09/2017,,"Region 21, Los Angeles, California",Open,,
10201,Atlanticare Management LLC (d/b/a Putnam Ridge Nursing Home),02-CA-198370,Brewster,NY,05/08/2017,,"Region 02, New York, New York",Open,,
10202,Omni Hotels Management Corporation d/b/a Omni Scottsdale Resort & Spa at Montelucia,28-CA-198139,Phoenix,AZ,05/04/2017,,"Region 28, Phoenix, Arizona",Open,,
10203,"Security Industry Specialists, Inc.",19-CA-198064,Seattle,WA,05/03/2017,,"Region 19, Seattle, Washington",Open,,
10204,Apogee Retail LLC d/b/a Unique Thrift Store,27-CA-198058,Aurora,CO,05/03/2017,,"Region 27, Denver, Colorado",Open,,
10205,General Motors LLC,14-CA-197985,Kansas City,KS,05/03/2017,,"Region 14, Saint Louis, Missouri",Open,,
10206,International Brotherhood of Teamsters Local 665 (ABM Service Parking),32-CB-197948,San Jose,CA,05/02/2017,,"Region 32, Oakland, California",Open,,
10207,Apex Linen Service Inc.,28-CA-198033,Las Vegas,NV,05/02/2017,,"Region 28, Phoenix, Arizona",Open,,
10208,PACIFIC MARITIME ASSOCIATION,21-CA-197882,Long Beach,CA,05/01/2017,,"Region 21, Los Angeles, California",Open,,
10209,Verity Health d/b/a O'Connor Hospital,32-CA-197861,San Jose,CA,04/28/2017,,"Region 32, Oakland, California",Open,,
10210,"Allied Waste Systems, Inc., dba Republic Services of Contra Costa County",32-CA-197850,Pacheco,CA,04/28/2017,,"Region 32, Oakland, California",Open,,
10211,"Allied Waste Systems, Inc., dba Republic Services of Contra Costa County",32-CA-197827,Pacheco,CA,04/28/2017,,"Region 32, Oakland, California",Open,,
10212,ARBAH HOTEL CORP. D/B/A MEADOWLANDS VIEW HOTEL,22-CA-197658,NORTH BERGEN,NJ,04/26/2017,,"Region 22, Newark, New Jersey",Open,,
